mdb_id,gnd,qid,full_name,multi_role
11000483,119052105,Q69371,Rainer Eppelmann,False
11000482,,Q1610487,Hermann A. Eplée,False
11000481,142504653,Q1673720,Otto Entrup,False
11000480,1032361379,Q1329885,Elisabeth Enseling,False
11000479,129022659,Q126166,Dagmar Enkelmann,False
11000478,1024043460,Q709249,Arthur Enk,False
11000477,1024041778,Q1894961,Margarete Engländer,False
11000476,118971948,Q62279,Björn Engholm,True
11000475,1060143135,Q122647,Matthias Engelsberger,False
11000474,1221805037,Q2589536,Wolfgang Engelmann,False
11000473,1017401888,Q98828,Hans-Egon Engell,False
11000472,134062078,Q518703,Hans A. Engelhard,False
11000471,1104528266,Q1357968,Ernst Engelbrecht-Greve,False
11000470,1099122023,Q2280983,Eva Sibylle Engel,False
11000469,106607421,Q2558966,Wendelin Enders,False
11000468,1024010333,Q1724123,Alfred Emmerlich,False
11000467,,Q1578271,Hans-Uwe Emeis,False
11000466,104830921,Q1579715,Hans Georg Emde,False
11000465,1034718924,Q1114385,Martin Elsner,False
11000464,123290368,Q1659107,Ilse Elsner,False
11000463,109955579,Q1781980,Konrad Elmer,False
11000462,1066400083,Q1223726,Dietrich Elchlepp,False
11000461,125211341,Q2642019,Alexander Elbrächter,False
11000460,,Q1579324,Hans Ekstrand,False
11000459,1117441016,Q1504489,Otto Eisenmann,False
11000458,1023941120,Q1996728,Norbert Eimer,False
11000457,1029848246,Q1681730,Jan Eilers,False
11000456,119307812,Q1168144,Elfriede Eilers,False
11000455,1100361952,Q1730847,Karl Eigen,False
11000454,1012790908,Q2502436,Uschi Eid,False
11000453,1118917944,Q1729691,Karl-Arnold Eickmeyer,False
11000452,1029847398,Q2172573,Rudolf Eickhoff,False
11000451,1144366445,Q1704522,Josef Eichner,False
11000450,118529439,Q106271,Willi Eichler,False
11000449,1023938979,Q1895808,Maria Eichhorn,False
11000448,116409967,Q1360352,Ernst Theodor Eichelbaum,False
11000447,,Q2397743,Tay Eich,False
11000446,1051174651,Q1524657,Ludwig Eich,False
11000445,115498842,Q87678,Herbert Ehrenberg,False
11000444,117835668X,Q1565429,Hermann Ehren,False
11000443,1023935937,Q2473162,Udo Ehrbar,False
11000442,13346072X,Q107733,Georg Ehnes,False
11000441,1137158174,Q1559457,Wolfgang Ehmke,False
11000440,119142554,Q71352,Horst Ehmke,False
11000439,1276212798,Q2589520,Wolfgang Ehlers,False
11000438,118688162,Q78425,Hermann Ehlers,False
11000437,111651565,Q1400841,Jürgen Egert,False
11000436,138823669,Q1416964,Josef Effertz,False
11000435,116355719,Q120716,Eduard Edert,False
11000434,1173436006,Q1597099,Heinrich Eckstein,False
11000433,13730062X,Q102062,Walter Eckhardt,False
11000432,1117440761,Q1561416,Günther Eckerland,False
11000431,,Q2074629,Peter Eckardt,False
11000430,118528726,Q107050,Felix von Eckardt,False
11000429,131640208,Q88509,Jürgen Echternach,False
11000428,1168107695,Q1303719,Eike Ebert,False
11000427,137189516,Q2423593,Thomas Ebermann,False
11000426,1029834814,Q589073,Anton Eberhard,False
11000425,119182068,Q1454589,Freimut Duve,False
11000424,1012376990,Q1538325,Hermann Dürr,False
11000423,12358454X,Q1492850,Ulrich Dübber,False
11000422,118527517,Q2572433,Wilhelm Dröscher,False
11000421,1034710265,Q1986806,Nicolaus Dreyer,False
11000420,170620786,Q1784182,Rudolf Dreßler,False
11000419,119304198,Q761140,August Dresbach,False
11000418,118527282,Q65389,Alfred Dregger,False
11000417,141222735,Q2543994,Walter Drechsel,False
11000416,1118915763,Q1597066,Heinrich Draeger,False
11000415,,Q1594415,Heidrun Dräger,False
11000414,133562484,Q107984,Hans Drachsler,False
11000413,1239185189,Q1221846,Dieter Drabiniok,False
11000412,,Q1501430,Otto Dowidat,False
11000411,1024425916,Q1583909,Hansjürgen Doss,False
11000410,189456167,Q1309894,Hermann Dortans,False
11000409,122133633,Q1638766,Wolfram Dorn,False
11000408,103471032X,Q1466033,Fritz Dorls,False
11000407,171073169,Q1576958,Hans-Georg Dorendorf,False
11000406,1024349683,Q1633120,Hubert Doppmeier,False
11000405,1024349586,Q2572401,Wilhelm Dopatka,False
11000404,123490553,Q121764,Anton Donhauser,False
11000403,11852657X,Q488902,Werner Dollinger,False
11000402,118901184,Q1744386,Werner Dolata,False
11000401,117758574,Q62673,Klaus von Dohnanyi,False
11000400,,Q1457186,Friedhelm Dohmann,False
11000399,102321973,Q1684924,Wolfram Dörinkel,False
11000398,118680099,Q2589487,Wolfgang Döring,False
11000397,1117403394,Q2561056,Werner Dörflinger,False
11000396,122231953,Q1359710,Ernst Dörfler,False
11000395,1079361715,Q1095169,Clara Döhring,False
11000394,170248984,Q1902090,Marliese Dobberthien,False
11000393,1060142279,Q104992,Stefan Dittrich,False
11000392,128286628,Q1579210,Hans Dirscherl,False
11000391,1117406458,Q124989,Karl Diller,False
11000390,1023979586,Q1724395,Maria Dietz,False
11000389,120800535,Q60957,Eberhard Diepgen,False
11000388,111891757X,Q2143365,Renate Diemers,False
11000387,140771867,Q1338956,Emmy Diemer-Nicolaus,False
11000386,1023967901,Q1678978,Jakob Diel,False
11000385,,Q588850,Anton Diel,False
11000384,1023942631,Q85828,Bruno Diekmann,False
11000383,,Q1730719,Karl Diedrichsen,False
11000382,122281780,Q1992290,Nils Diederich,False
11000381,1029801002,Q1310196,Hermann Diebäcker,False
11000380,118525174,Q1579148,Hans Dichgans,False
11000379,1118917553,Q1511479,Gerhard Dewitz,False
11000378,129720399,Q1504046,Georg Dewald,False
11000377,,Q1545064,Gregor Determann,False
11000376,132417332,Q85528,Albert Deß,False
11000375,119114933,Q100304,Arved Deringer,False
11000374,1023941791,Q1730709,Karl Deres,False
11000373,1169359981,Q1580076,Marlies Deneke,False
11000372,126188475,Q2532854,J.F. Volrad Deneke,False
11000371,102393020X,Q1515545,Gertrud Dempwolf,False
11000370,133414841,Q1579133,Hans Demmelmeier,False
11000369,1037972848,Q1730703,Karl Delorme,False
11000368,102391977X,Q2142861,Rembert van Delden,False
11000367,140771840,Q1597007,Heinrich Deist,False
11000366,1187295728,Q2589421,Wolfgang Dehnel,False
11000365,118572016,Q1223204,Diether Dehm,False
11000364,118524348,Q215092,Thomas Dehler,False
11000363,133313115,Q1697399,Johannes Degener,False
11000362,1060141868,Q1634947,Hugo Decker,False
11000361,1023893592,Q1744975,Klaus Daweke,False
11000360,189452552,Q2156844,Robert Daum,False
11000359,110515633,Q1744974,Klaus Daubertshäuser,False
11000358,133414558,Q107512,Valentin Dasch,False
11000357,105281212,Q2560997,Werner Danz,False
11000356,116025115,Q2156830,Robert Dannemann,False
11000355,,Q2038477,Otto Dannebom,False
11000354,,Q1594097,Heidemarie Dann,False
11000353,1276212984,Q1799839,Wolfgang Daniels,False
11000352,118678779,Q1433770,Hans Daniels,False
11000351,12350001X,Q1037437,Carl Damm,False
11000350,1030493561,Q1585540,Harm Dallmeyer,False
11000349,118678612,Q76959,Ralf Dahrendorf,False
11000348,119368463,Q215094,Rolf Dahlgrün,False
11000347,115620230,Q65394,Herta Däubler-Gmelin,False
11000346,129160288,Q1465965,Fritz Czermak,False
11000345,111889653X,Q1078037,Christa Czempiel,False
11000344,11936171X,Q72639,Herbert Czaja,False
11000343,128575905,Q1000337,Lothar Curdt,False
11000342,112388159,Q124036,Dieter-Julius Cronenberg,False
11000341,1117406407,Q1649475,Klaus-Peter Creter,False
11000340,118522566,Q1693149,Johann Cramer,False
11000339,108300668,Q100805,Peter Corterier,False
11000338,140771808,Q1465950,Fritz Corterier,False
11000337,1062533518,Q1889288,Manfred Coppik,False
11000336,133563391,Q1610849,Hermann Conring,False
11000335,120424916,Q2074395,Peter Conradi,False
11000334,1084145421,Q120330,Margit Conrad,False
11000333,124364721,Q1793455,Kurt Conrad,False
11000332,,Q1447478,Franz Josef Conrad,False
11000331,1023631806,Q1634936,Hugo Collet,False
11000330,1023590913,Q1690023,Joachim Clemens,False
11000329,1013793064,Q1610841,Hermann Clausen,False
11000328,137005717,Q361159,Adolf Cillien,False
11000327,,Q1608129,Herbert Christ,False
11000326,134231325,Q2588530,Wolf-Michael Catenhusen,False
11000325,1012717240,Q124134,Marion Caspers-Merk,False
11000324,1118670337,Q1697358,Johannes Caspers,False
11000323,130634816,Q62196,Peter H. Carstensen,False
11000322,170868648,Q99444,Manfred Carstens,False
11000321,118519301,Q2569,Karl Carstens,False
11000320,1237047714,Q102210,Roland Cantzler,False
11000319,125390726,Q1041309,Carl von Campe,False
11000318,1120021669,Q1164280,Dankward Buwitt,False
11000317,140771751,Q824835,Bernhard Bußmann,False
11000316,1023862107,Q1610801,Hermann Busse,False
11000315,111233291,Q1610791,Hermann Buschfort,False
11000314,1120864992,Q1603444,Helmut Buschbom,False
11000313,1014311586,Q708792,Arthur H. Busch,False
11000312,1012580598,Q1581228,Hans Martin Bury,False
11000311,,Q1221787,Dieter Burgmann,False
11000310,102380719X,Q1372487,Albert Burger,False
11000309,124544282,Q2644777,Alfred Burgemeister,False
11000308,11716450X,Q1319111,Fritz Burgbacher,False
11000307,,Q2149146,Richard Burckardt,False
11000306,123779006,Q102760,Ulla Burchardt,False
11000305,14131091X,Q66008,Edelgard Bulmahn,False
11000304,111329221,Q1704401,Josef Bugl,False
11000303,1028746512,Q1587392,Hartmut Büttner,False
11000302,171564561,Q1578944,Hans Büttner,False
11000301,124582869X,Q1465916,Fritz Büttner,False
11000300,140771697,Q1223704,Dietrich Bürkel,False
11000299,120516004,Q66619,Andreas von Bülow,False
11000298,1185380132,Q2140637,Reinhard Bühling,False
11000297,1023793857,Q1744955,Klaus Bühler,False
11000296,1192395794,Q1730627,Karl August Bühler,False
11000295,1117406369,Q2074232,Peter Büchner,False
11000294,106014154X,Q1578937,Hans Büchler,False
11000293,170106098,Q1278903,Eberhard Bueb,False
11000292,1081668172,Q1600089,Heinz Budde,False
11000291,1111710791,Q2543793,Walter Buckpesch,False
11000290,126340404,Q1723849,Werner Buchstaller,False
11000289,124925618,Q1471116,Karl von Buchka,False
11000288,11866428X,Q71345,Ewald Bucher,False
11000287,118516515,Q78109,Gerd Bucerius,False
11000286,,Q761017,August Bruse,False
11000285,106343041,Q1341204,Klaus Brunnstein,False
11000284,1023771888,Q98389,Georg Brunnhuber,False
11000283,,Q1502830,Karl Brunner,False
11000282,1060141299,Q98346,Josef Adalbert Brunner,False
11000281,1081573864,Q216261,Guido Brunner,False
11000280,,Q1697317,Johannes Brüns,False
11000279,116742747,Q1278893,Eberhard Brünen,False
11000278,140745211,Q1357039,Ernst-Christoph Brühler,False
11000277,1023759136,Q2508254,Valentin Brück,False
11000276,1023769387,Q449806,Alwin Brück,False
11000275,,Q1944579,Monika Brudlewsky,False
11000274,1210314657,Q1112363,Gerhard Brosi,False
11000273,1276234759,Q2543747,Walter Brookmann,False
11000272,1023758164,Q100379,Paul Bromme,False
11000271,1120204267,Q1530902,Werner Broll,False
11000270,126335923,Q1704394,Josef Brönner,False
11000269,116561033,Q1333620,Else Brökelschen,False
11000268,124748317,Q75970,Johannes Brockmann,False
11000267,119072688,Q96949,Hermann Louis Brill,False
11000266,141905735,Q1548771,Ulrich Briefs,False
11000265,189547820,Q2058998,Paul Breuer,False
11000264,118515152,Q2572097,Wilhelm Brese,False
11000263,118673866,Q60954,Heinrich von Brentano,False
11000262,1025836847,Q1455671,Josef Brenner,False
11000261,125286252,Q1600077,Heinz Brenck,False
11000260,1051168449,Q1566486,Klaus Bremm,False
11000259,,Q2163273,Rolf Bremer,False
11000258,1023734877,Q1405140,Ferdinand Breidbach,False
11000257,106957127X,Q2559733,Wenzel Bredl,False
11000256,1092593128,Q1232751,Günther Bredehorn,False
11000255,101838662,Q1712521,Julius Brecht,False
11000254,1064966896,Q1278890,Eberhard Brecht,False
11000253,112557023,Q1044269,Carola von Braun-Stützer,False
11000252,,Q1704369,Josef Braun,False
11000251,1015444342,Q1147115,Gerhard Braun,False
11000250,124412394,Q272663,Aenne Brauksiepe,False
11000249,118673378,Q63421,Max Brauer,False
11000248,,Q1577546,Hans-Jochim Brauer,False
11000247,1120310644,Q566779,Anni Brandt-Elsweier,False
11000246,11851444X,Q2514,Willy Brandt,False
11000245,119034298,Q1634888,Hugo Brandt,False
11000244,129231894,Q993078,Bruno Brandes,False
11000243,174384300,Q1699697,Peter Wilhelm Brand,False
11000242,105405590,Q1578213,Hans-Ulrich Brand,False
11000240,1104427869,Q102992,Klaus Brähmig,False
11000239,1165193914,Q1714588,Jutta Braband,False
11000238,1116061864,Q98509,Gerhard Botz,False
11000237,119524287,Q1331062,Lenelotte von Bothmer,False
11000236,,Q2074048,Peter Boroffka,False
11000235,124395724,Q2578076,William Borm,False
11000234,1159716706,Q566248,Annemarie Borgmann,False
11000233,140381759,Q70066,Jochen Borchert,False
11000232,,Q1717030,Jürgen Bohn,False
11000231,1023553473,Q2571121,Wilfried Bohlsen,False
11000230,13369139X,Q90872,Friedrich Bohl,False
11000229,,Q1442973,Frank Bogisch,False
11000228,122700392,Q85844,Wolfgang Bötsch,False
11000227,124678416,Q89522,Wolfgang Börnsen,False
11000226,135785138,Q692185,Arne Börnsen,False
11000225,118820362,Q214038,Holger Börner,False
11000224,,Q1403012,Franz Böhner,False
11000222,1168473357,Q1725753,Ulrich Böhme,False
11000221,123935172,Q98778,Rolf Böhme,False
11000220,14070504X,Q1560382,Günter Böhme,False
11000219,,Q1503866,Georg Böhme,False
11000218,1023556820,Q1752726,Wilfried Böhm,False
11000217,1023555387,Q1334847,Hans Böhm,False
11000216,118906887,Q1313401,Fritz Böhm,False
11000215,118512471,Q69289,Franz Böhm,False
11000214,102354735X,Q2163289,Rolf Böger,False
11000213,122886348,Q111178,Hans Bodensteiner,False
11000212,,Q1360788,Ernst von Bodelschwingh,False
11000211,,Q1604379,Helmut von Bockelberg,False
11000210,1112147829,Q1536330,Thea Bock,False
11000209,1145656692,Q1712228,Paul Bock,False
11000208,,Q1550117,Michaela Blunk,False
11000207,1117406288,Q1824295,Lieselott Blunck,False
11000206,107804298,Q1353839,Erik Bernhard Blumenfeld,False
11000205,1116673738,Q1458477,Friedrich Blume,False
11000204,118722395,Q66632,Norbert Blüm,False
11000203,,Q2172433,Rudolf Blügel,False
11000202,119507234,Q205357,Franz Blücher,False
11000201,101394934X,Q1672959,Irma Blohm,False
11000200,1116818922,Q1578743,Hans Blöcker,False
11000199,140705023,Q1618318,Hildegard Bleyler,False
11000198,1051172551,Q124941,Peter Bleser,False
11000197,143531182,Q1609872,Heribert Blens,False
11000196,171980255,Q2058927,Paul Bleiß,False
11000195,118865528,Q65542,Theodor Blank,True
11000194,1060140705,Q87800,Renate Blank,False
11000193,141593474,Q1259318,Martin Blank,False
11000192,108614115,Q1517535,Joseph-Theodor Blank,False
11000191,1199570397,Q97670,Bertram Blank,False
11000190,116198532,Q2073956,Peter Blachstein,False
11000189,1202419135,Q2080120,Petra Bläss-Rafajlovski,False
11000188,,Q1663296,Ingrid Bittner,False
11000187,103466736X,Q2038275,Otto Bittelmann,False
11000186,131930370,Q98103,Philipp von Bismarck,False
11000185,118663550,Q59872,Otto Fürst von Bismarck,False
11000184,128621877,Q243081,Marianne Birthler,False
11000183,118663488,Q1793403,Kurt Birrenbach,False
11000182,122188977,Q88156,Willi Birkelbach,False
11000181,1023473054,Q105884,Rudolf Bindig,False
11000180,111960981X,Q120851,Günter Biermann,False
11000179,,Q1576917,Hans-Dirk Bierling,False
11000178,118953567,Q101981,Adolf Bieringer,False
11000177,133590135,Q99837,Karl Bielig,False
11000176,128379529,Q124182,Alfred Biehle,False
11000175,,Q1145024,Curt Biegler,False
11000174,,Q561949,Anna Maria Bieganowski,False
11000173,118907956,Q64176,Kurt H. Biedenkopf,False
11000172,1023463504,Q1593253,Hermann Biechele,False
11000171,123611938,Q1873328,Lucie Kurlbaum-Beyer,False
11000170,102344125X,Q1706878,Karl Bewerunge,False
11000169,1276214391,Q99181,Willi Beuster,False
11000168,1060352710,Q1243334,Friedhelm Julius Beucher,False
11000167,1119609674,Q1335871,Emil Bettgenhäuser,False
11000166,123429919,Q96979,Anton Besold,False
11000165,1120556155,Q1693007,Johann Christoph Besch,False
11000164,141593660,Q1406444,Helmut Bertram,False
11000163,1120412803,Q1351954,Erich Berschkeit,False
11000162,1025697197,Q2543629,Walter Bersch,False
11000161,171272013,Q1579855,Hans Gottfried Bernrath,False
11000160,,Q1445797,Franz-Josef Berners,False
11000159,119174375,Q110914,August Berlin,False
11000158,123629241,Q115395,Karl Wilhelm Berkhan,False
11000157,118656155,Q76197,Ludwig Bergstraesser,False
11000156,133290565,Q824761,Bernhard Gerhard Bergmeyer,False
11000155,118994700,Q57232,Sabine Bergmann-Pohl,False
11000154,1104734125,Q1730475,Karl Bergmann,False
11000153,1229681450,Q1750858,Wolfram Bergerowski,False
11000152,1023374544,Q1894946,Margarete Berger-Heise,False
11000151,1120018102,Q1303710,Ulrich Berger,False
11000150,122187849,Q1777494,Markus Berger,False
11000149,1023371871,Q1715592,Lieselotte Berger,False
11000148,1035620499,Q1578636,Hans Berger,False
11000147,140692134,Q1275787,Hermann Berg,False
11000146,1029726795,Q1235181,Fritz Berendsen,False
11000145,1109555229,Q110302,Franz Berding,False
11000144,1012764745,Q760918,August Berberich,False
11000143,1163364142,Q1416833,Gerold Benz,False
11000142,1034699911,Q1450083,Franziska Bennemann,False
11000141,129741434,Q2501516,Ursula Benedix-Engler,False
11000140,116118296,Q1264446,Reinhold F. Bender,False
11000139,119210371,Q494994,Ernst Benda,False
11000138,1012756750,Q1918139,Meinrad Belle,False
11000137,106936956,Q122546,Arno Behrisch,False
11000136,1023325179,Q213838,Walter Behrendt,False
11000135,138947848,Q1458379,Friedrich Beermann,False
11000134,1101175575,Q77525,Angelika Beer,False
11000133,1023212617,Q1517871,Klaus Beckmann,False
11000132,,Q1663292,Ingrid Becker-Inglau,False
11000131,,Q2162654,Roland Becker,False
11000130,123634237,Q126964,Max Becker,False
11000129,121831965,Q1730446,Karl Becker,False
11000128,1119611229,Q1695286,Josef Becker,False
11000127,113368534,Q1604393,Helmuth Becker,True
11000126,1013270576,Q1465650,Fritz Becker,False
11000125,118654454,Q1145015,Curt Becker,False
11000123,119127059,Q78089,Karl Bechert,False
11000122,11898697X,Q110156,Walter Becher,False
11000121,105026190,Q110905,Helmut Bazille,False
11000120,1117414574,Q2149042,Richard Bayha,False
11000119,118654098,Q71196,Konstantin Prinz von Bayern,False
11000118,137032846,Q2644315,Alfons Bayerl,False
11000117,1112310029,Q104886,Hans Bay,False
11000116,123504376,Q1588140,Paul Bausch,False
11000115,137032404,Q2508230,Valentin Baur,False
11000114,140673962,Q1503641,Georg Baur,False
11000113,129878081,Q102803,Josef Baumgartner,False
11000112,128804149,Q916138,Brigitte Baumeister,False
11000111,118657615,Q518517,Gerhart Rudolf Baum,False
11000110,142638722,Q824734,Bernhard Bauknecht,False
11000109,1025008324,Q1458343,Friedrich Bauereisen,False
11000108,132468387,Q100250,Wolf Bauer,False
11000107,102307513X,Q114596,Josef Bauer,False
11000106,,Q1584405,Harald Bauer,False
11000105,119369818,Q99423,Hannsheinz Bauer,False
11000104,106013991X,Q104518,Hans Batz,False
11000103,118507087,Q69251,Gert Bastian,False
11000102,118652990,Q470285,Rainer Barzel,False
11000101,1109750927,Q1636521,Willy Bartsch,False
11000100,1199570877,Q100924,Holger Bartsch,False
